RECORDING_SESSION_LABEL,TRIAL_INDEX,AG_Audio_LIST,AG_Loc,AG_VIDEO,Drift_Check,Session_Name_,Trial_Index_,Trial_Recycled_,calibration,condition,phase,session,video_file,video_id,video_latency,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IA_AREA,IA_AVERAGE_FIX_PUPIL_SIZE,IA_BOTTOM,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_DYNAMIC,IA_END_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_PREVIOUS_FIX_IA,IA_FIRST_FIXATION_PREVIOUS_IAREAS,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_%,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_LANDING_POSITION,IA_FIRST_RUN_LAUNCH_SITE,IA_FIRST_RUN_START_TIME,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_INDEX,IA_FIRST_SACCADE_START_TIME,IA_FIXATION_%,IA_FIXATION_COUNT,IA_FSA_COUNT_21,IA_FSA_COUNT_22,IA_FSA_COUNT_23,IA_FSA_DURATION_21,IA_FSA_DURATION_22,IA_FSA_DURATION_23,IA_GROUP,IA_ID,IA_INSTANCES_COUNT,IA_LABEL,IA_LAST_FIXATION_DURATION,IA_LAST_FIXATION_RUN,IA_LAST_FIXATION_TIME,IA_LAST_FIXATION_X,IA_LAST_FIXATION_Y,IA_LAST_RUN_DWELL_TIME,IA_LAST_RUN_END_TIME,IA_LAST_RUN_FIXATION_%,IA_LAST_RUN_FIXATION_COUNT,IA_LAST_RUN_LANDING_POSITION,IA_LAST_RUN_LAUNCH_SITE,IA_LAST_RUN_START_TIME,IA_LAST_SACCADE_AMPLITUDE,IA_LAST_SACCADE_ANGLE,IA_LAST_SACCADE_END_TIME,IA_LAST_SACCADE_INDEX,IA_LAST_SACCADE_START_TIME,IA_LEFT,IA_LEGAL,IA_LEGAL_IMMEDIATE,IA_MAX_FIX_PUPIL_SIZE,IA_MIN_FIX_PUPIL_SIZE,IA_POINTS,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_RIGHT,IA_RUN_COUNT,IA_SECOND_FIXATION_DURATION,IA_SECOND_FIXATION_RUN,IA_SECOND_FIXATION_TIME,IA_SECOND_FIXATION_X,IA_SECOND_FIXATION_Y,IA_SECOND_RUN_DWELL_TIME,IA_SECOND_RUN_END_TIME,IA_SECOND_RUN_FIXATION_%,IA_SECOND_RUN_FIXATION_COUNT,IA_SECOND_RUN_LANDING_POSITION,IA_SECOND_RUN_LAUNCH_SITE,IA_SECOND_RUN_START_TIME,IA_SELECTIVE_REGRESSION_PATH_DURATION,IA_SKIP,IA_SPILLOVER,IA_START_TIME,IA_THIRD_FIXATION_DURATION,IA_THIRD_FIXATION_RUN,IA_THIRD_FIXATION_TIME,IA_THIRD_FIXATION_X,IA_THIRD_FIXATION_Y,IA_THIRD_RUN_DWELL_TIME,IA_THIRD_RUN_END_TIME,IA_THIRD_RUN_FIXATION_%,IA_THIRD_RUN_FIXATION_COUNT,IA_THIRD_RUN_LANDING_POSITION,IA_THIRD_RUN_LAUNCH_SITE,IA_THIRD_RUN_START_TIME,IA_TOP,IA_TYPE,INTEREST_AREA_FIXATION_SEQUENCE,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,REPORTING_METHOD,TRIAL_DWELL_TIME,TRIAL_FIXATION_COUNT,TRIAL_IA_COUNT,TRIAL_LABEL,TRIAL_START_TIME,TRIAL_TOTAL_VISITED_IA_COUNT,bg,bg_code,frame_number
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,6938,620,1322,0.9844,FALSE,,1322,1,,,1,43286,0,389.2,353,1,1322,44607,0.5,1,3.2,,43286,,,,,,0.5,1,0,0,0,0,0,0,,22,,pole_AOI,1322,1,43286,389.2,353,1322,44607,0.5,1,3.2,,43286,,,,,,386,0,0,6938,6938,,0,0,0,0,0,0,1322,686,1,,,,,,,,,,,,,1322,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0]",TRUE,1854733,2,test_IP_long,TRUE,1851937,Fixations,1343,2,3,Trial: 3,1808651,1,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0]",TRUE,1854733,2,test_IP_long,TRUE,1851937,Fixations,1343,2,3,Trial: 3,1808651,1,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,1851937,3,start_IP,TRUE,1850228,Fixations,1542,3,3,Trial: 3,1808651,2,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,8152,620,622,0.4034,FALSE,,314,1,,,1,41577,0,606.8,266.2,1,314,41890,0.3333,1,220.8,,41577,,,,,,0.6667,2,0,0,1,0,0,920,,22,,pole_AOI,308,2,42978,389.2,353,308,43286,0.3333,1,3.2,289.4,42978,8.33,-20.74,42977,2,42908,386,0,0,9366,6938,,1,1,0,0,0,0,314,686,2,308,2,42978,389.2,353,308,43286,0.3333,1,3.2,289.4,42978,314,0,920,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,1851937,3,start_IP,TRUE,1850228,Fixations,1542,3,3,Trial: 3,1808651,2,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,6682,620,920,0.5966,FALSE,,920,2,22,[22],2,41988,1,96.6,263.5,1,920,42907,0.3333,1,146.6,-656.8,41988,14.97,172.07,41987,1,41891,0.3333,1,0,1,0,0,308,0,,23,,left_AOI,920,1,41988,96.6,263.5,920,42907,0.3333,1,146.6,-656.8,41988,14.97,172.07,41987,1,41891,-50,1,1,6682,6682,,0,0,1,1,1,1,1228,250,1,,,,,,,,,,,,,920,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,1851937,3,start_IP,TRUE,1850228,Fixations,1542,3,3,Trial: 3,1808651,2,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,1853234,4,disappear_IP,TRUE,1851937,Fixations,1297,1,3,Trial: 3,1808651,1,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,6938,620,1297,1,FALSE,,1297,1,,,1,43286,0,389.2,353,1,1297,44583,1,1,3.2,,43286,,,,,,1,1,0,0,0,0,0,0,,22,,pole_AOI,1297,1,43286,389.2,353,1297,44583,1,1,3.2,,43286,,,,,,386,0,0,6938,6938,,0,0,0,0,0,0,1297,686,1,,,,,,,,,,,,,1297,0,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,1853234,4,disappear_IP,TRUE,1851937,Fixations,1297,1,3,Trial: 3,1808651,1,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,1853234,4,disappear_IP,TRUE,1851937,Fixations,1297,1,3,Trial: 3,1808651,1,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,,TRUE,1854733,5,IP_End,TRUE,1853586,Fixations,0,0,3,Trial: 3,1808651,0,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,22,,pole_AOI,,,,,,,,,,,,,,,,,,386,0,0,,,,,,,,,,,686,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,,TRUE,1854733,5,IP_End,TRUE,1853586,Fixations,0,0,3,Trial: 3,1808651,0,,,
Maylo_1,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,3,FALSE,w_calibug64px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,,TRUE,1854733,5,IP_End,TRUE,1853586,Fixations,0,0,3,Trial: 3,1808651,0,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22, 0, 22]",TRUE,1870627,1,video_IP,TRUE,1857123,Fixations,12872,7,3,Trial: 4,1855420,2,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,7398,620,8269,0.6424,FALSE,,450,1,,,1,1703,0,637.9,355.5,1,450,2152,0.1429,1,251.9,,1703,,,,,,0.4286,3,0,0,1,0,0,727,,22,,pole_AOI,3020,3,12187,435.5,410.8,3020,15207,0.1429,1,49.5,-383,12187,22.24,115.04,12186,6,12099,386,0,0,10046,5866,,1,1,0,0,0,0,450,686,3,4799,2,3124,464.8,597.6,4799,7922,0.1429,1,78.8,206.8,3124,450,0,727,,3020,3,12187,435.5,410.8,3020,15207,0.1429,1,49.5,-383,12187,160,RECTANGLE,"[22, 23, 22, 0, 22]",TRUE,1870627,1,video_IP,TRUE,1857123,Fixations,12872,7,3,Trial: 4,1855420,2,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,6583,620,727,0.0565,FALSE,,727,2,22,[22],2,2332,1,179.2,518.7,1,727,3058,0.1429,1,229.2,-687.9,2332,13.09,-179.79,2331,1,2153,0.1429,1,0,1,0,0,4799,0,,23,,left_AOI,727,1,2332,179.2,518.7,727,3058,0.1429,1,229.2,-687.9,2332,13.09,-179.79,2331,1,2153,-50,1,1,6583,6583,,0,0,1,1,1,1,8546,250,1,,,,,,,,,,,,,727,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22, 0, 22]",TRUE,1870627,1,video_IP,TRUE,1857123,Fixations,12872,7,3,Trial: 4,1855420,2,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22]",TRUE,1870627,2,test_IP_long,TRUE,1858828,Fixations,11411,5,3,Trial: 4,1855420,1,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,6074,620,7535,0.6603,FALSE,,4515,1,,,1,3408,0,464.8,597.6,1,4515,7922,0.2,1,78.8,,3408,,,,,,0.4,2,0,0,0,0,0,0,,22,,pole_AOI,3020,2,12187,435.5,410.8,3020,15207,0.2,1,49.5,-383,12187,22.24,115.04,12186,4,12099,386,0,0,6282,5866,,0,0,0,0,0,0,7535,686,2,3020,2,12187,435.5,410.8,3020,15207,0.2,1,49.5,-383,12187,7535,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22]",TRUE,1870627,2,test_IP_long,TRUE,1858828,Fixations,11411,5,3,Trial: 4,1855420,1,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22]",TRUE,1870627,2,test_IP_long,TRUE,1858828,Fixations,11411,5,3,Trial: 4,1855420,1,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,1858828,3,start_IP,TRUE,1857123,Fixations,1461,3,3,Trial: 4,1855420,2,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,8164,620,734,0.5024,FALSE,,450,1,,,1,1703,0,637.9,355.5,1,450,2152,0.3333,1,251.9,,1703,,,,,,0.6667,2,0,0,1,0,0,727,,22,,pole_AOI,284,2,3124,464.8,597.6,284,3408,0.3333,1,78.8,206.8,3124,8.28,-2.82,3123,2,3059,386,0,0,10046,6282,,1,1,0,0,0,0,450,686,2,284,2,3124,464.8,597.6,284,3408,0.3333,1,78.8,206.8,3124,450,0,727,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,1858828,3,start_IP,TRUE,1857123,Fixations,1461,3,3,Trial: 4,1855420,2,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,6583,620,727,0.4976,FALSE,,727,2,22,[22],2,2332,1,179.2,518.7,1,727,3058,0.3333,1,229.2,-687.9,2332,13.09,-179.79,2331,1,2153,0.3333,1,0,1,0,0,284,0,,23,,left_AOI,727,1,2332,179.2,518.7,727,3058,0.3333,1,229.2,-687.9,2332,13.09,-179.79,2331,1,2153,-50,1,1,6583,6583,,0,0,1,1,1,1,1011,250,1,,,,,,,,,,,,,727,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22]",TRUE,1858828,3,start_IP,TRUE,1857123,Fixations,1461,3,3,Trial: 4,1855420,2,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,1860133,4,disappear_IP,TRUE,1858828,Fixations,1305,1,3,Trial: 4,1855420,1,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,6282,620,1305,1,FALSE,,1305,1,,,1,3408,0,464.8,597.6,1,1305,4713,1,1,78.8,,3408,,,,,,1,1,0,0,0,0,0,0,,22,,pole_AOI,1305,1,3408,464.8,597.6,1305,4713,1,1,78.8,,3408,,,,,,386,0,0,6282,6282,,0,0,0,0,0,0,1305,686,1,,,,,,,,,,,,,1305,0,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,1860133,4,disappear_IP,TRUE,1858828,Fixations,1305,1,3,Trial: 4,1855420,1,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,1860133,4,disappear_IP,TRUE,1858828,Fixations,1305,1,3,Trial: 4,1855420,1,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22]",TRUE,1870627,5,IP_End,TRUE,1860474,Fixations,9765,5,3,Trial: 4,1855420,1,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,6074,620,5889,0.6031,FALSE,,2869,1,,,1,5054,0,464.8,597.6,1,2869,7922,0.2,1,78.8,,5054,,,,,,0.4,2,0,0,0,0,0,0,,22,,pole_AOI,3020,2,12187,435.5,410.8,3020,15207,0.2,1,49.5,-383,12187,22.24,115.04,12186,4,12099,386,0,0,6282,5866,,0,0,0,0,0,0,5889,686,2,3020,2,12187,435.5,410.8,3020,15207,0.2,1,49.5,-383,12187,5889,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22]",TRUE,1870627,5,IP_End,TRUE,1860474,Fixations,9765,5,3,Trial: 4,1855420,1,,,
Maylo_1,4,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 382)",,0,Maylo_1,4,FALSE,w_calibug64px.mp4,exp,test,test_session,occlusion_disappear_100fps.mp4,4,13500,Maylo_1.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22]",TRUE,1870627,5,IP_End,TRUE,1860474,Fixations,9765,5,3,Trial: 4,1855420,1,,,
Maylo_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Maylo_2,1,FALSE,w_cuckoo64.mp4,hab,hab1,control_session,occlusion_habituation_100fps.mp4,5,4500,Maylo_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22, 0]",TRUE,1682051,1,video_IP,TRUE,1677549,Fixations,4123,6,3,Trial: 1,1670905,2,,,
Maylo_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Maylo_2,1,FALSE,w_cuckoo64.mp4,hab,hab1,control_session,occlusion_habituation_100fps.mp4,5,4500,Maylo_2.edf,RIGHT,condition: phase,138000,6575.5,620,1469,0.3563,FALSE,,409,1,,,1,6688,0,678.6,326.2,1,409,7096,0.1667,1,292.6,,6688,3.2,-25.82,6687,,6640,0.3333,2,0,0,1,0,0,880,,22,,pole_AOI,1060,2,8148,514.3,462.6,1060,9207,0.1667,1,128.3,207.6,8148,10.64,-9.08,8147,3,8057,386,0,0,7788,5363,,1,1,0,0,0,0,409,686,2,1060,2,8148,514.3,462.6,1060,9207,0.1667,1,128.3,207.6,8148,409,0,880,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 22, 0]",TRUE,1682051,1,video_IP,TRUE,1677549,Fixations,4123,6,3,Trial: 1,1670905,2,,,
